Taxon	SCF1	GCF2	SBFA1	NCK3	SBFB2	NCF1	SBFA3	NBFB3	GCF1	SCFBF3	CS2	GCK3	SCK3	GCF3	GCFBF1	SBFB1	GBFB2	NCFBF3	NBFA3	CS1	SCF2	NBFB2	NBFA2	NCK1	NCK2	NBFA1	NBFB1	SCF3	SCK1	NCFBF1	GCFBF2	GCK1	SBFA2	CT3	CT1	SCFBF1	GBFB3	GBFA3	CT2	CS3	SCK2	GBFA2	NCF2	GBFB1	SCFBF2	SBFB3	NCF3	NCFBF2	GBFA1	GCFBF3	GCK2
Bacteria;Armatimonadota;Armatimonadia;Capsulimonadales	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	2.0	0.0	0.0	3.0	5.0	0.0	1.0	2.0	2.0	5.0	2.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0
Bacteria;Armatimonadota;Chthonomonadia;Chthonomonadales	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	13.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0
Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales	5.0	0.0	1.0	1.0	1.0	5.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	1.0	0.0	0.0	9.0	3.0	1.0	1.0	4.0	1.0	1.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	2.0	0.0	2.0	4.0	1.0	0.0
Bacteria;Armatimonadota;Unclassified;Unclassified	23.0	6.0	5.0	18.0	12.0	23.0	40.0	7.0	1.0	33.0	6.0	4.0	13.0	8.0	2.0	12.0	11.0	9.0	4.0	0.0	15.0	0.0	11.0	20.0	27.0	10.0	2.0	4.0	21.0	0.0	22.0	10.0	36.0	31.0	11.0	27.0	3.0	17.0	11.0	0.0	25.0	8.0	5.0	9.0	13.0	35.0	3.0	2.0	10.0	87.0	1.0
Bacteria;BRC1;Unclassified;Unclassified	5.0	5.0	1.0	1.0	0.0	6.0	1.0	3.0	0.0	5.0	0.0	0.0	1.0	1.0	1.0	1.0	11.0	11.0	1.0	0.0	5.0	0.0	2.0	1.0	3.0	6.0	0.0	0.0	6.0	0.0	5.0	3.0	2.0	2.0	2.0	2.0	5.0	11.0	5.0	1.0	3.0	2.0	1.0	4.0	2.0	2.0	4.0	5.0	6.0	3.0	1.0
Bacteria;Bacillota;Bacilli;Caryophanales	4539.0	8246.0	4065.0	1897.0	5121.0	3621.0	5364.0	2631.0	459.0	4625.0	13564.0	2126.0	3068.0	1511.0	4188.0	2996.0	1494.0	2727.0	3093.0	11835.0	5185.0	1225.0	2859.0	2406.0	5105.0	994.0	1932.0	1382.0	11143.0	1295.0	13204.0	2869.0	4672.0	918.0	2722.0	3768.0	3156.0	2478.0	4276.0	20361.0	4702.0	1146.0	6597.0	4121.0	4505.0	2724.0	3043.0	2565.0	2953.0	2879.0	20876.0
Bacteria;Bacillota;Bacilli;Lactobacillales	6.0	35.0	99.0	9.0	36.0	15.0	35.0	23.0	43.0	83.0	443.0	30.0	11.0	23.0	4.0	17.0	15.0	27.0	27.0	32.0	5.0	41.0	27.0	11.0	11.0	6.0	39.0	51.0	10.0	122.0	5.0	31.0	97.0	14.0	56.0	67.0	4.0	10.0	26.0	102.0	2.0	28.0	3.0	14.0	32.0	45.0	6.0	25.0	32.0	3.0	50.0
Bacteria;Bacillota;Bacillota_incertae_sedis;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacillota_incertae_sedis;Unclassified	7.0	5.0	6.0	8.0	3.0	23.0	4.0	4.0	3.0	5.0	0.0	13.0	3.0	21.0	6.0	6.0	4.0	24.0	0.0	7.0	1.0	10.0	12.0	7.0	22.0	24.0	20.0	1.0	6.0	0.0	16.0	10.0	1.0	6.0	5.0	1.0	2.0	22.0	4.0	1.0	13.0	9.0	1.0	11.0	6.0	0.0	4.0	10.0	11.0	2.0	0.0
Bacteria;Bacillota;Clostridia;Eubacteriales	360.0	396.0	684.0	457.0	687.0	546.0	675.0	502.0	286.0	917.0	1763.0	451.0	356.0	494.0	1487.0	749.0	664.0	522.0	497.0	3041.0	320.0	439.0	471.0	355.0	459.0	296.0	485.0	1026.0	937.0	459.0	1026.0	546.0	854.0	741.0	951.0	594.0	862.0	772.0	811.0	1680.0	796.0	412.0	682.0	612.0	1054.0	619.0	403.0	544.0	510.0	875.0	418.0
Bacteria;Bacillota;Clostridia;Halanaerobiales	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Natranaerobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Other	6.0	9.0	8.0	6.0	4.0	8.0	6.0	16.0	0.0	7.0	0.0	3.0	7.0	8.0	1.0	1.0	6.0	24.0	22.0	10.0	1.0	1.0	13.0	8.0	24.0	8.0	7.0	13.0	3.0	1.0	6.0	15.0	8.0	9.0	15.0	1.0	1.0	30.0	8.0	2.0	4.0	5.0	3.0	5.0	4.0	0.0	20.0	20.0	12.0	4.0	1.0
Bacteria;Bacillota;Clostridia;Thermoanaerobacterales	2.0	0.0	0.0	1.0	1.0	1.0	0.0	8.0	1.0	3.0	0.0	0.0	2.0	5.0	0.0	2.0	1.0	12.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	8.0	2.0	1.0	2.0	2.0	1.0	0.0	7.0	0.0	0.0	2.0	3.0	1.0	2.0	0.0	0.0	4.0	5.0	4.0	0.0	0.0
Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales	27.0	58.0	25.0	115.0	16.0	123.0	33.0	78.0	34.0	27.0	79.0	104.0	16.0	37.0	300.0	14.0	87.0	65.0	92.0	24.0	13.0	67.0	124.0	81.0	95.0	53.0	81.0	23.0	26.0	13.0	83.0	45.0	27.0	17.0	27.0	12.0	169.0	43.0	62.0	23.0	14.0	81.0	201.0	27.0	40.0	26.0	57.0	56.0	65.0	34.0	26.0
Bacteria;Bacillota;Limnochordia;Limnochordales	2.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	4.0	14.0	2.0	4.0	0.0	8.0	2.0	2.0	2.0	0.0	1.0	1.0	5.0	3.0	2.0	2.0	0.0	3.0	10.0	1.0	3.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	4.0	1.0	1.0	0.0	0.0	2.0	6.0	1.0	0.0
Bacteria;Bacillota;Negativicutes;Acidaminococcales	0.0	2.0	1.0	3.0	0.0	8.0	0.0	5.0	6.0	2.0	16.0	0.0	1.0	2.0	3.0	0.0	1.0	0.0	2.0	1.0	0.0	6.0	3.0	2.0	1.0	3.0	2.0	1.0	0.0	2.0	0.0	1.0	6.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	2.0	2.0	2.0	3.0	2.0	1.0	0.0	1.0	1.0	4.0
Bacteria;Bacillota;Negativicutes;Selenomonadales	1.0	5.0	6.0	4.0	2.0	1.0	0.0	2.0	1.0	9.0	4.0	8.0	1.0	9.0	2.0	0.0	3.0	5.0	2.0	2.0	0.0	6.0	4.0	3.0	3.0	3.0	5.0	6.0	5.0	6.0	9.0	10.0	2.0	0.0	2.0	4.0	3.0	6.0	5.0	2.0	0.0	5.0	6.0	1.0	3.0	4.0	5.0	8.0	14.0	15.0	4.0
Bacteria;Bacillota;Negativicutes;Veillonellales	30.0	29.0	75.0	5.0	70.0	7.0	38.0	22.0	38.0	80.0	324.0	31.0	40.0	25.0	138.0	44.0	125.0	13.0	19.0	82.0	31.0	20.0	13.0	9.0	8.0	8.0	22.0	137.0	145.0	17.0	168.0	25.0	107.0	54.0	118.0	72.0	118.0	136.0	39.0	111.0	38.0	38.0	6.0	166.0	124.0	108.0	5.0	10.0	36.0	140.0	37.0
Bacteria;Bacillota;Other;Other	97.0	28.0	42.0	63.0	34.0	65.0	33.0	93.0	11.0	41.0	23.0	55.0	69.0	59.0	26.0	43.0	104.0	99.0	64.0	301.0	47.0	66.0	94.0	103.0	123.0	37.0	101.0	56.0	101.0	15.0	53.0	82.0	55.0	321.0	318.0	45.0	26.0	173.0	214.0	327.0	78.0	50.0	25.0	46.0	122.0	47.0	70.0	90.0	89.0	50.0	0.0
Bacteria;Bacillota;Tissierellia;Tissierellales	2.0	0.0	2.0	0.0	2.0	2.0	3.0	3.0	1.0	2.0	0.0	1.0	1.0	4.0	3.0	1.0	1.0	9.0	0.0	0.0	0.0	1.0	5.0	1.0	5.0	2.0	0.0	8.0	2.0	0.0	1.0	4.0	2.0	1.0	6.0	0.0	0.0	5.0	1.0	0.0	2.0	3.0	1.0	0.0	2.0	0.0	13.0	5.0	7.0	0.0	1.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales	31.0	108.0	86.0	83.0	102.0	63.0	123.0	92.0	116.0	119.0	300.0	86.0	32.0	102.0	48.0	66.0	40.0	79.0	95.0	108.0	39.0	103.0	68.0	83.0	89.0	62.0	120.0	170.0	44.0	133.0	99.0	86.0	124.0	102.0	139.0	76.0	51.0	53.0	98.0	138.0	38.0	89.0	70.0	52.0	132.0	95.0	53.0	72.0	82.0	43.0	125.0
Bacteria;Bacteroidota;Chitinophagia;Chitinophagales	1027.0	206.0	390.0	469.0	1329.0	136.0	338.0	173.0	34.0	346.0	244.0	176.0	398.0	159.0	224.0	562.0	279.0	211.0	195.0	719.0	415.0	241.0	381.0	253.0	136.0	299.0	296.0	1211.0	567.0	178.0	115.0	98.0	308.0	467.0	498.0	525.0	294.0	100.0	398.0	837.0	939.0	200.0	324.0	706.0	647.0	450.0	166.0	144.0	94.0	356.0	539.0
Bacteria;Bacteroidota;Cytophagia;Cytophagales	200.0	90.0	113.0	142.0	96.0	276.0	232.0	181.0	20.0	296.0	163.0	144.0	179.0	126.0	56.0	216.0	230.0	195.0	314.0	20.0	97.0	92.0	174.0	306.0	145.0	162.0	143.0	200.0	232.0	192.0	90.0	154.0	210.0	120.0	68.0	152.0	249.0	134.0	57.0	0.0	148.0	176.0	42.0	117.0	171.0	290.0	176.0	170.0	131.0	255.0	1.0
Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales	81.0	97.0	430.0	176.0	48.0	86.0	372.0	317.0	246.0	282.0	156.0	506.0	384.0	526.0	177.0	91.0	59.0	386.0	71.0	17.0	935.0	167.0	66.0	121.0	102.0	79.0	192.0	404.0	60.0	413.0	44.0	370.0	336.0	85.0	57.0	139.0	180.0	304.0	94.0	217.0	55.0	228.0	73.0	280.0	206.0	446.0	392.0	355.0	274.0	1417.0	9.0
Bacteria;Bacteroidota;Other;Other	55.0	22.0	27.0	26.0	18.0	46.0	42.0	26.0	12.0	79.0	18.0	41.0	19.0	50.0	11.0	57.0	34.0	61.0	16.0	19.0	17.0	20.0	14.0	21.0	15.0	7.0	34.0	26.0	40.0	13.0	15.0	28.0	46.0	16.0	19.0	20.0	28.0	50.0	20.0	0.0	39.0	21.0	10.0	28.0	35.0	35.0	16.0	26.0	30.0	7.0	2.0
Bacteria;Bacteroidota;Saprospiria;Saprospirales	0.0	1.0	0.0	2.0	0.0	15.0	0.0	7.0	0.0	0.0	0.0	24.0	0.0	2.0	0.0	0.0	12.0	11.0	3.0	0.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	88.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	26.0	1.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	12.0	7.0	16.0	0.0	0.0
Bacteria;Bacteroidota;Sphingobacteriia;Sphingobacteriales	212.0	37.0	72.0	210.0	115.0	49.0	93.0	26.0	76.0	72.0	49.0	93.0	101.0	14.0	98.0	64.0	49.0	18.0	53.0	103.0	167.0	22.0	106.0	86.0	63.0	85.0	21.0	180.0	179.0	8.0	24.0	45.0	99.0	84.0	53.0	202.0	124.0	25.0	49.0	0.0	117.0	80.0	358.0	131.0	136.0	299.0	62.0	18.0	29.0	128.0	5.0
Bacteria;Balneolota;Balneolia;Balneolales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales	1.0	5.0	13.0	7.0	6.0	1.0	4.0	3.0	8.0	8.0	22.0	5.0	0.0	4.0	0.0	2.0	0.0	4.0	1.0	5.0	5.0	5.0	2.0	4.0	5.0	4.0	5.0	15.0	0.0	6.0	7.0	5.0	8.0	6.0	5.0	10.0	3.0	3.0	8.0	21.0	1.0	2.0	7.0	1.0	11.0	8.0	4.0	0.0	2.0	0.0	5.0
Bacteria;CandidatusSaccharibacteria;Unclassified;Unclassified	1363.0	567.0	182.0	927.0	279.0	434.0	342.0	777.0	699.0	341.0	948.0	658.0	260.0	822.0	1342.0	751.0	682.0	703.0	291.0	274.0	393.0	980.0	898.0	414.0	762.0	916.0	1055.0	426.0	250.0	339.0	453.0	1649.0	378.0	850.0	931.0	2158.0	1164.0	801.0	739.0	121.0	586.0	856.0	789.0	239.0	473.0	973.0	591.0	724.0	612.0	689.0	13.0
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales	10.0	16.0	23.0	27.0	12.0	17.0	25.0	18.0	9.0	39.0	0.0	13.0	6.0	12.0	10.0	8.0	26.0	19.0	16.0	1.0	44.0	23.0	4.0	42.0	19.0	4.0	30.0	6.0	7.0	2.0	7.0	19.0	16.0	4.0	2.0	17.0	14.0	13.0	4.0	0.0	51.0	40.0	3.0	3.0	12.0	6.0	35.0	19.0	26.0	9.0	0.0
Bacteria;Chlorobiota;Ignavibacteria;Ignavibacteriales	0.0	2.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	10.0	0.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Aggregatilineales	5.0	15.0	0.0	9.0	0.0	41.0	1.0	52.0	3.0	1.0	0.0	14.0	0.0	7.0	2.0	9.0	42.0	31.0	24.0	0.0	0.0	0.0	32.0	18.0	8.0	24.0	3.0	0.0	1.0	171.0	60.0	32.0	0.0	4.0	1.0	1.0	8.0	4.0	0.0	0.0	0.0	18.0	10.0	0.0	1.0	1.0	9.0	35.0	8.0	4.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Anaerolineales	8.0	4.0	4.0	10.0	1.0	19.0	6.0	20.0	2.0	9.0	1.0	6.0	12.0	9.0	1.0	1.0	38.0	15.0	38.0	1.0	0.0	3.0	27.0	29.0	8.0	7.0	4.0	0.0	4.0	32.0	8.0	10.0	10.0	16.0	9.0	1.0	4.0	33.0	14.0	0.0	7.0	7.0	7.0	2.0	4.0	5.0	29.0	18.0	9.0	2.0	0.0
Bacteria;Chloroflexota;Anaerolineae;Other	3.0	19.0	2.0	20.0	0.0	162.0	0.0	27.0	4.0	2.0	0.0	12.0	4.0	13.0	9.0	5.0	214.0	33.0	74.0	0.0	0.0	1.0	112.0	69.0	40.0	30.0	6.0	21.0	1.0	252.0	55.0	53.0	1.0	18.0	4.0	8.0	17.0	69.0	11.0	0.0	1.0	48.0	13.0	1.0	2.0	4.0	46.0	35.0	29.0	11.0	0.0
Bacteria;Chloroflexota;Caldilineae;Caldilineales	26.0	14.0	10.0	18.0	9.0	42.0	80.0	27.0	7.0	99.0	15.0	27.0	22.0	24.0	10.0	15.0	35.0	36.0	37.0	2.0	17.0	3.0	39.0	54.0	13.0	16.0	4.0	1.0	13.0	7.0	20.0	33.0	78.0	37.0	14.0	8.0	15.0	46.0	22.0	0.0	15.0	23.0	11.0	17.0	27.0	32.0	21.0	32.0	35.0	19.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales	56.0	22.0	6.0	64.0	9.0	62.0	13.0	43.0	20.0	54.0	1.0	50.0	25.0	43.0	34.0	52.0	102.0	96.0	43.0	3.0	26.0	15.0	93.0	121.0	63.0	55.0	19.0	25.0	11.0	0.0	43.0	65.0	15.0	57.0	35.0	7.0	25.0	203.0	32.0	1.0	23.0	55.0	39.0	13.0	88.0	16.0	29.0	102.0	121.0	31.0	1.0
Bacteria;Chloroflexota;Chloroflexia;Herpetosiphonales	51.0	3.0	3.0	16.0	3.0	2.0	18.0	12.0	1.0	72.0	0.0	6.0	7.0	2.0	11.0	138.0	0.0	0.0	2.0	0.0	1.0	4.0	55.0	5.0	0.0	9.0	1.0	9.0	3.0	1.0	2.0	8.0	7.0	1.0	3.0	1.0	1.0	1.0	6.0	0.0	3.0	3.0	26.0	0.0	15.0	7.0	0.0	1.0	1.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Kallotenuales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	3.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	5.0	3.0	1.0	1.0	5.0	7.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	0.0
Bacteria;Chloroflexota;Chloroflexia;Other	4.0	3.0	1.0	1.0	0.0	7.0	3.0	4.0	2.0	5.0	0.0	3.0	2.0	0.0	0.0	5.0	10.0	3.0	5.0	0.0	3.0	0.0	9.0	17.0	5.0	13.0	0.0	0.0	7.0	0.0	4.0	0.0	4.0	22.0	9.0	1.0	3.0	13.0	5.0	0.0	2.0	2.0	3.0	1.0	7.0	10.0	1.0	3.0	6.0	2.0	0.0
Bacteria;Chloroflexota;Dehalococcoidia;Dehalococcoidales	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Ktedonobacterales	2.0	12.0	1.0	26.0	10.0	15.0	0.0	16.0	1.0	1.0	1.0	16.0	1.0	7.0	41.0	0.0	53.0	3.0	21.0	0.0	1.0	38.0	27.0	61.0	75.0	20.0	43.0	0.0	1.0	0.0	30.0	6.0	1.0	115.0	89.0	0.0	12.0	50.0	78.0	0.0	0.0	14.0	17.0	4.0	16.0	1.0	0.0	3.0	17.0	4.0	0.0
Bacteria;Chloroflexota;Ktedonobacteria;Other	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Bacteria;Chloroflexota;Other;Other	15.0	40.0	1.0	48.0	1.0	209.0	13.0	42.0	15.0	42.0	0.0	51.0	1.0	38.0	6.0	14.0	185.0	74.0	71.0	2.0	5.0	11.0	113.0	135.0	69.0	63.0	12.0	6.0	7.0	1109.0	171.0	73.0	23.0	74.0	8.0	15.0	68.0	141.0	12.0	0.0	6.0	75.0	38.0	0.0	10.0	10.0	34.0	99.0	78.0	20.0	0.0
Bacteria;Chloroflexota;Tepidiformia;Tepidiformales	28.0	27.0	8.0	39.0	20.0	46.0	40.0	51.0	7.0	42.0	0.0	33.0	18.0	44.0	21.0	26.0	48.0	43.0	18.0	1.0	12.0	25.0	21.0	32.0	17.0	27.0	30.0	22.0	19.0	55.0	22.0	49.0	35.0	47.0	71.0	12.0	30.0	48.0	41.0	0.0	16.0	25.0	22.0	7.0	12.0	24.0	34.0	48.0	36.0	6.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nodosilineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	488.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Oculatellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Cyanobacteriota;Cyanophyceae;Other	3071.0	9475.0	2158.0	2805.0	3392.0	6584.0	5962.0	3724.0	8067.0	9706.0	1197.0	2251.0	8640.0	6586.0	1139.0	786.0	2866.0	2713.0	2156.0	17.0	9396.0	4019.0	1983.0	4091.0	8871.0	11220.0	4761.0	1316.0	1671.0	1483.0	5516.0	3822.0	5690.0	74.0	47.0	2510.0	756.0	2668.0	27.0	20.0	6502.0	4568.0	1803.0	2669.0	2527.0	5164.0	2661.0	2691.0	4313.0	5652.0	108.0
Bacteria;Cyanobacteriota;Cyanophyceae;Synechococcales	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Deferribacterota;Deferribacteres;Deferribacterales	0.0	0.0	1.0	3.0	2.0	1.0	0.0	1.0	1.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	3.0	2.0	0.0	1.0	0.0
Bacteria;Deinococcota;Deinococci;Deinococcales	5.0	7.0	10.0	1.0	1.0	1.0	6.0	4.0	0.0	8.0	7.0	4.0	23.0	0.0	1.0	6.0	4.0	1.0	1.0	2.0	14.0	0.0	5.0	39.0	3.0	2.0	1.0	1.0	11.0	308.0	5.0	0.0	4.0	5.0	17.0	3.0	0.0	27.0	5.0	49.0	9.0	3.0	3.0	2.0	25.0	1.0	1.0	0.0	12.0	5.0	1.0
Bacteria;Deinococcota;Deinococci;Other	4.0	4.0	0.0	16.0	0.0	10.0	12.0	31.0	13.0	34.0	0.0	13.0	5.0	29.0	2.0	3.0	4.0	57.0	3.0	0.0	12.0	8.0	3.0	10.0	4.0	3.0	7.0	0.0	0.0	0.0	1.0	19.0	14.0	7.0	7.0	0.0	0.0	73.0	6.0	0.0	1.0	10.0	2.0	0.0	6.0	2.0	11.0	78.0	60.0	5.0	0.0
Bacteria;Deinococcota;Deinococci;Thermales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
Bacteria;Deinococcota;Deinococci;Trueperales	5.0	11.0	17.0	11.0	0.0	9.0	15.0	50.0	29.0	43.0	0.0	38.0	13.0	40.0	1.0	0.0	6.0	85.0	1.0	1.0	11.0	7.0	10.0	7.0	3.0	5.0	6.0	0.0	0.0	42.0	0.0	79.0	27.0	7.0	11.0	0.0	2.0	26.0	8.0	0.0	1.0	12.0	7.0	0.0	3.0	25.0	51.0	111.0	21.0	5.0	0.0
Bacteria;Fibrobacterota;Chitinispirillia;Chitinispirillales	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales	60.0	44.0	18.0	38.0	8.0	141.0	14.0	8.0	0.0	15.0	0.0	22.0	1.0	5.0	24.0	34.0	23.0	8.0	33.0	0.0	4.0	37.0	10.0	55.0	46.0	6.0	41.0	131.0	18.0	0.0	17.0	4.0	11.0	1.0	1.0	69.0	147.0	10.0	1.0	0.0	27.0	28.0	2.0	83.0	62.0	161.0	27.0	9.0	13.0	11.0	0.0
